SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;9;7,4;9;7,4;9;6,4;9;6,4;6,9;,0
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;3;8,3;0;,0;0;,0;0;,0;8,3;,0
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;9;7,4;9;7,4;9;6,5;9;6,5;7,0;,0
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1032;kudr;kunst (drama);;0;0;1;7,2;1;7,2;1;7,1;1;7,1;7,0;,0
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;6;7,4;0;,0;0;,0;0;,0;7,5;,0
2018;19XV;01;Graaf Engelbrecht ath havomavo;0758;BREDA;BREDA;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,9
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;13;6,6;13;6,6;13;6,5;13;6,5;6,5;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0161;in;informatica;;0;0;39;7,6;0;,0;0;,0;0;,0;7,6;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;19;6,4;19;6,4;19;6,3;19;6,3;6,3;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0270;te;tekenen;;0;0;15;7,4;15;7,4;15;6,9;15;6,9;7,1;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;44;44;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;37;37;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;81;6,9;81;6,9;81;6,6;81;6,6;6,8;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;81;6,7;81;6,7;81;7,2;81;7,2;7,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;11;6,7;11;6,7;11;6,0;11;6,0;6,5;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;18;6,3;18;6,3;18;5,8;18;5,8;6,1;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;38;6,6;38;6,6;38;6,2;38;6,2;6,4;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1018;biol;biologie;;0;0;43;6,4;43;6,4;43;6,2;43;6,2;6,3;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;80;7,5;0;,0;0;,0;0;,0;7,5;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;31;31;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;30;6,8;30;6,8;30;6,2;30;6,2;6,6;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1022;econ;economie;;0;0;46;6,6;46;6,6;46;6,6;46;6,6;6,7;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;49;6,7;49;6,7;49;6,8;49;6,8;6,8;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;30;6,5;30;6,5;30;6,9;30;6,9;6,8;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;50;6,3;50;6,3;50;6,9;50;6,9;6,6;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1026;wisC;wiskunde C;;0;0;1;6,6;1;6,6;1;7,7;1;7,7;7,0;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;6;7,5;0;,0;0;,0;0;,0;7,5;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;54;6,8;54;6,8;54;6,9;54;6,9;6,9;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;5;7,4;0;,0;0;,0;0;,0;7,4;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;23;6,7;23;6,7;23;6,6;23;6,6;6,7;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;6;7,5;6;7,5;6;7,1;6;7,1;7,3;,0
2018;19XY;00;Amstelveen College;0362;AMSTELVEEN;AMSTELVEEN;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,6
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;5;6,5;5;6,5;5;6,6;5;6,6;6,8;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0161;in;informatica;;0;0;10;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;4;7,0;4;7,0;4;6,2;4;6,2;6,5;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;26;6,6;26;6,6;26;6,1;26;6,1;6,5;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;26;7,1;26;7,1;26;7,2;26;7,2;7,2;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;6;7,1;6;7,1;6;6,5;6;6,5;6,8;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;22;6,5;22;6,5;22;6,2;22;6,2;6,4;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;2;6,7;2;6,7;2;5,4;2;5,4;6,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1018;biol;biologie;;0;0;15;6,8;15;6,8;15;6,4;15;6,4;6,6;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;26;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;19;19;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;7;6,4;7;6,4;7;6,9;7;6,9;6,6;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1022;econ;economie;;0;0;23;6,9;23;6,9;23;6,9;23;6,9;6,9;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;21;6,5;21;6,5;21;6,1;21;6,1;6,3;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;8;6,9;8;6,9;8;7,0;8;7,0;7,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;18;6,5;18;6,5;18;6,9;18;6,9;6,7;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;1;6,5;0;,0;0;,0;0;,0;7,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;19;6,6;19;6,6;19;6,5;19;6,5;6,6;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1032;kudr;kunst (drama);;0;0;3;6,9;3;6,9;3;6,0;3;6,0;6,3;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1033;kuda;kunst (dans);;0;0;1;7,2;1;7,2;1;5,4;1;5,4;6,0;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1034;maw;maatschappijwetenschappen;;0;0;14;6,9;14;6,9;14;6,5;14;6,5;6,6;,0
2018;19ZQ;00;Sted. Dalton College Alkmaar;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,9
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;60;6,6;60;6,6;60;6,0;60;6,0;6,4;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;19;6,3;19;6,3;19;5,7;19;5,7;6,1;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;17;7,1;17;7,1;17;6,8;17;6,8;7,0;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;90;90;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;90;6,9;90;6,9;90;6,3;90;6,3;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;90;7,2;90;7,2;90;7,1;90;7,1;7,1;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;41;7,3;41;7,3;41;5,9;41;5,9;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;25;7,0;25;7,0;25;6,2;25;6,2;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1018;biol;biologie;;0;0;55;6,6;55;6,6;55;6,3;55;6,3;6,5;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;90;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;44;6,4;44;6,4;44;6,4;44;6,4;6,4;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1022;econ;economie;;0;0;57;6,8;57;6,8;57;6,7;57;6,7;6,8;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;31;6,1;31;6,1;31;7,1;31;7,1;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;45;6,3;45;6,3;45;6,9;45;6,9;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;45;6,7;45;6,7;45;7,2;45;7,2;6,9;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;11;7,4;0;,0;0;,0;0;,0;7,5;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;54;6,6;54;6,6;54;6,5;54;6,5;6,6;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;2;7,1;2;7,1;2;6,6;2;6,6;7,0;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;63;6,7;63;6,7;63;5,9;63;5,9;6,3;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;28;6,3;28;6,3;28;6,1;28;6,1;6,2;,0
2018;19ZU;00;Gem Gymn Camphusianum;0512;GORINCHEM;GORINCHEM;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,5
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;11;6,8;11;6,8;11;6,1;11;6,1;6,4;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;4;6,6;4;6,6;4;6,5;4;6,5;6,8;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0260;mu;muziek;;0;0;5;6,6;5;6,6;5;5,6;5;5,6;6,2;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;15;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;14;14;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;16;6,5;16;6,5;16;5,9;16;5,9;6,2;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;16;6,9;16;6,9;16;6,4;16;6,4;6,7;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;3;6,7;3;6,7;3;6,2;3;6,2;6,7;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;15;6,8;15;6,8;15;6,1;15;6,1;6,6;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1018;biol;biologie;;0;0;8;6,0;8;6,0;8;5,0;8;5,0;5,6;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;16;7,3;0;,0;0;,0;0;,0;7,4;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;11;11;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;6;7,0;6;7,0;6;7,1;6;7,1;7,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1022;econ;economie;;0;0;4;6,7;4;6,7;4;6,3;4;6,3;6,5;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;8;6,5;8;6,5;8;5,0;8;5,0;5,8;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;6;6,1;6;6,1;6;6,9;6;6,9;6,5;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;9;5,7;9;5,7;9;5,6;9;5,6;5,7;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;2;6,2;0;,0;0;,0;0;,0;6,5;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;9;5,5;9;5,5;9;5,2;9;5,2;5,2;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1036;hndv;handvaardigheid;;0;0;2;7,2;2;7,2;2;6,7;2;6,7;7,0;,0
2018;19ZX;00;Huygens;0398;HEERHUGOWAARD;HEERHUGOWAARD;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,8
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;51;6,8;51;6,8;51;6,1;51;6,1;6,5;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0311;fi;filosofie;;0;0;34;6,5;34;6,5;34;6,8;34;6,8;6,7;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;100;100;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;10;10;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;110;6,5;110;6,5;110;6,7;110;6,7;6,6;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;110;7,4;110;7,4;110;7,6;110;7,6;7,5;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;50;7,0;50;7,0;50;6,7;50;6,7;6,8;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;26;6,4;26;6,4;26;7,2;26;7,2;6,8;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1018;biol;biologie;;0;0;66;6,2;66;6,2;66;6,5;66;6,5;6,4;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;110;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;58;6,2;58;6,2;58;6,6;58;6,6;6,4;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1022;econ;economie;;0;0;53;6,6;53;6,6;53;6,6;53;6,6;6,6;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;57;6,3;57;6,3;57;7,0;57;7,0;6,7;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;62;6,5;62;6,5;62;7,1;62;7,1;6,9;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;44;6,5;44;6,5;44;7,5;44;7,5;7,1;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1026;wisC;wiskunde C;;0;0;4;5,9;4;5,9;4;5,7;4;5,7;5,8;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;16;7,6;0;,0;0;,0;0;,0;7,8;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;63;6,4;63;6,4;63;6,8;63;6,8;6,6;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;89;7,0;89;7,0;89;7,2;89;7,2;7,1;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;31;6,7;31;6,7;31;6,1;31;6,1;6,5;,0
2018;20AA;00;Murmellius;0361;ALKMAAR;ALKMAAR;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,5
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;8;6,5;8;6,5;8;6,3;8;6,3;6,5;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0161;in;informatica;;0;0;16;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;8;6,3;8;6,3;8;4,9;8;4,9;5,6;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0270;te;tekenen;;0;0;7;6,8;7;6,8;7;6,3;7;6,3;6,6;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;14;7,7;0;,0;0;,0;0;,0;7,8;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;13;13;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;20AB;00;Grotius College;0503;DELFT;DELFT;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;27;27;0;,0;0;,0;0;,0;0;,0;,0;,0
